"","observation","trial","load","stimulus_type","ended_on","url_code","trial_type","trial_seq","color_offset","color_angle_test","color_angle_deviation","color_angle_abs_deviation","stimulus_seq"
"145","11271","pm",1,"ongoing","response","14432423","ongoing",1,-120.808160309601,109.822492390968,-20.3463323909676,20.3463323909676,80
"146","11271","pm",1,"ongoing","response","14432423","ongoing",1,68.7928731922397,34.180415988728,5.89858401127208,5.89858401127208,81
"147","11271","pm",1,"ongoing","response","14432423","ongoing",1,74.69211197729,-20.277792065023,-5.44900793497698,5.44900793497698,82
"148","11271","pm",1,"ongoing","response","14432423","ongoing",1,-148.566743235059,-74.498618039499,5.87431803949903,5.87431803949903,83
"149","11271","pm",1,"ongoing","response","14432423","ongoing",1,130.249280685374,8.88208724689662,-4.59008724689659,4.59008724689659,84
"150","11271","pm",1,"ongoing","response","14432423","ongoing",1,-80.9126216686275,-10.429664072914,-13.6707359270861,13.6707359270861,85
"151","11271","pm",1,"ongoing","response","14432423","ongoing",1,100.30305055277,-57.076980770348,5.58708077034805,5.58708077034805,86
"152","11271","pm",1,"ongoing","response","14432423","ongoing",1,-11.5022502008003,137.258712942122,-11.2959029421223,11.2959029421223,87
"153","11271","pm",1,"ongoing","response","14432423","ongoing",1,-43.6170327754463,73.5024073456511,-9.37600734565115,9.37600734565115,88
"154","11271","pm",1,"ongoing","response","14432423","ongoing",1,-41.6735201963776,-72.5360996866693,3.31989968666926,3.31989968666926,89
"155","11271","pm",1,"prom_spec","response","14432423","prom",1,7.41051420578844,-135.539435204753,3.53943520475298,3.53943520475298,90
"156","11271","pm",1,"ongoing","response","14432423","ongoing",1,84.8021892586094,50.3890387719168,-2.51983877191685,2.51983877191685,91
"157","11271","pm",1,"ongoing","response","14432423","ongoing",1,-39.5309218826318,-6.7749142806905,-19.3028857193095,19.3028857193095,92
"158","11271","pm",1,"ongoing","response","14432423","ongoing",1,16.1480705667474,114.604255428914,8.46703457108595,8.46703457108595,93
"159","11271","pm",1,"ongoing","response","14432423","ongoing",1,173.827698437208,176.684816446019,-16.0304064460191,16.0304064460191,94
"160","11271","pm",1,"ongoing","response","14432423","ongoing",1,151.585171056991,-39.1950992376546,9.08509923765462,9.08509923765462,95
"161","11271","pm",1,"ongoing","response","14432423","ongoing",1,-162.286928117169,39.7371946782046,5.45160532179545,5.45160532179545,96
"162","11271","pm",1,"ongoing","response","14432423","ongoing",1,-168.901853907364,-62.0156633389843,-4.65583666101566,4.65583666101566,97
"163","11271","pm",1,"ongoing","response","14432423","ongoing",1,138.339203096722,-21.2393782117578,8.25527821175774,8.25527821175774,98
"164","11271","pm",1,"ongoing","response","14432423","ongoing",1,-172.713779921538,4.51212740276389,1.62137259723613,1.62137259723613,99
"165","11271","pm",1,"ongoing","response","14432423","ongoing",1,-119.547271999617,147.026305808123,16.9972641918771,16.9972641918771,100
"166","11271","pm",1,"ongoing","response","14432423","ongoing",1,-114.386089215629,131.128910024932,0.0745499750677254,0.0745499750677254,101
"167","11271","pm",1,"ongoing","response","14432423","ongoing",1,-162.257193244006,21.6820127729447,-4.87211277294477,4.87211277294477,102
"168","11271","pm",1,"ongoing","response","14432423","ongoing",1,164.346168759985,170.733220219565,-2.20259021956508,2.20259021956508,103
"169","11271","pm",1,"ongoing","response","14432423","ongoing",1,121.982438841814,162.867847114918,-2.42572711491789,2.42572711491789,104
"170","11271","pm",1,"ongoing","response","14432423","ongoing",1,-164.247220203794,-89.7889712003389,-1.49764879966119,1.49764879966119,105
"171","11271","pm",1,"ongoing","response","14432423","ongoing",1,138.845467139121,92.0864430449457,17.4583669550543,17.4583669550543,106
"172","11271","pm",1,"ongoing","response","14432423","ongoing",1,153.04140191701,127.381589557993,7.17013044200735,7.17013044200735,107
"173","11271","pm",1,"ongoing","response","14432423","ongoing",1,-42.0030875931702,-10.5014048435949,-1.48779515640513,1.48779515640513,108
"174","11271","pm",1,"ongoing","response","14432423","ongoing",1,136.096318809941,96.4741869377903,-10.8864269377902,10.8864269377902,109
"175","11271","pm",1,"prom_spec","response","14432423","prom",1,127.196889732699,-140.31513570732,8.31513570731977,8.31513570731977,110
"176","11271","pm",1,"ongoing","response","14432423","ongoing",1,10.0383518427614,20.5884516802752,12.3438483197249,12.3438483197249,111
"177","11271","pm",1,"ongoing","response","14432423","ongoing",1,-112.581008483819,-19.0401902089889,5.77739020898889,5.77739020898889,112
"178","11271","pm",1,"ongoing","response","14432423","ongoing",1,-25.6964054896068,168.152592672084,8.76998032791562,8.76998032791562,113
"179","11271","pm",1,"ongoing","response","14432423","ongoing",1,6.51804811303055,177.663171947703,-22.6095119477031,22.6095119477031,114
"180","11271","pm",1,"ongoing","response","14432423","ongoing",1,149.69521745679,148.857435532668,-4.3079055326682,4.3079055326682,115
"181","11271","pm",1,"ongoing","response","14432423","ongoing",1,45.6251353622018,-71.6408351806373,-7.36726481936262,7.36726481936262,116
"182","11271","pm",1,"ongoing","response","14432423","ongoing",1,-104.15510684991,-6.86700540437346,0.331205404373463,0.331205404373463,117
"183","11271","pm",1,"ongoing","response","14432423","ongoing",1,-83.7321699673865,-76.9015768308106,13.8502768308106,13.8502768308106,118
"184","11271","pm",1,"ongoing","response","14432423","ongoing",1,122.243757369885,160.264519969153,9.00364003084746,9.00364003084746,119
"185","11271","pm",1,"ongoing","response","14432423","ongoing",1,-178.02364068629,164.897779537007,2.74335046299348,2.74335046299348,120
"186","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,31.8631043085047,-106.484624954811,4.48462495481101,4.48462495481101,61
"187","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,67.250815233447,-103.129292483731,-30.8707075162692,30.8707075162692,62
"188","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,94.4612520040786,-108.404704740504,-30.5952952594955,30.5952952594955,63
"189","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,90.9176556420775,80.6195527440498,-7.61955274404977,7.61955274404977,64
"190","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-12.346602223917,-4.17127800069341,-9.8287219993066,9.8287219993066,65
"191","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,158.905850691583,-157.413229198986,15.4132291989855,15.4132291989855,66
"192","11271","baseline2",1,"ongoing","response","14432423","ongoing",1,-37.9193316042588,147.318965001801,-5.31896500180119,5.31896500180119,67
