,X,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation,stimulus_seq
4951,121883,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,59.9623524007633,87.7904579314222,48.2095420685778,48.2095420685778,106
4952,121907,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,-147.8609703203,-106.184478751533,12.1844787515334,12.1844787515334,107
4953,121931,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,-157.918508106034,-142.536609352636,0.536609352636333,0.536609352636333,108
4954,121955,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,40.1052208133656,-142.9681327082,14.9681327082,14.9681327082,109
4955,121979,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,41.2885088568374,96.6355623737688,4.36443762623117,4.36443762623117,110
4956,122003,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,104.144238869233,138.01996319769,-5.01996319769046,5.01996319769046,111
4957,122027,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,-61.8949586462629,-166.21855286509,-5.78144713490951,5.78144713490951,112
4958,122051,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,-39.1043020076016,-172.093774292515,17.0937742925146,17.0937742925146,113
4959,122075,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,-126.829671261701,105.04712392961,-26.0471239296099,26.0471239296099,114
4960,122099,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,-12.3818756449562,96.9210362218354,-6.92103622183538,6.92103622183538,115
4961,122123,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,13.9925275570125,124.771687182525,-34.7716871825251,34.7716871825251,116
4962,122147,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,53.6079544250324,108.404215611954,38.5957843880461,38.5957843880461,117
4963,122171,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,178.900256409578,-90.0712138787813,7.07121387878124,7.07121387878124,118
4964,122195,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,106.479234102441,133.977562859246,26.0224371407544,26.0224371407544,119
4965,122219,bb30b,baseline2,1,ongoing,response,662908787,ongoing,1,143.969614551372,139.844062689214,-2.84406268921373,2.84406268921373,120
4966,122303,bbaa2,practice,1,ongoing,response,200274856,practice,1,-175.551982448031,59.6827418796606,-33.6827418796606,33.6827418796606,1
4967,122328,bbaa2,practice,1,ongoing,response,200274856,practice,1,-120.502015738534,69.3170465251226,-8.31704652512258,8.31704652512258,2
4968,122353,bbaa2,practice,1,ongoing,response,200274856,practice,1,162.009165048186,87.2790809545896,63.7209190454104,63.7209190454104,3
4969,122378,bbaa2,practice,1,ongoing,response,200274856,practice,1,-51.9957409284615,-174.266530504192,10.2665305041924,10.2665305041924,4
4970,122403,bbaa2,practice,1,ongoing,response,200274856,practice,1,-136.49935524238,39.4053011609609,5.5946988390391,5.5946988390391,5
4971,122430,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-77.3005196718267,59.2380930660631,-20.2380930660631,20.2380930660631,1
4972,122454,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-0.919642306014964,144.209519922952,-30.2095199229522,30.2095199229522,2
4973,122478,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,120.387783745489,38.6702660213688,-3.67026602136878,3.67026602136878,3
4974,122502,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,0.241693653839548,168.145990546143,-11.1459905461434,11.1459905461434,4
4975,122526,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-80.0798886410239,-62.588793046098,-33.411206953902,33.411206953902,5
4976,122550,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,108.792860141476,146.369311992076,-8.36931199207606,8.36931199207606,6
4977,122574,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,153.281437469098,119.723997798721,-35.7239977987215,35.7239977987215,7
4978,122598,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,65.4523586040292,87.0895918884928,19.9104081115072,19.9104081115072,8
4979,122622,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-89.7844052170232,155.166465840911,-36.1664658409111,36.1664658409111,9
4980,122646,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,60.9343353743221,70.725552340167,18.274447659833,18.274447659833,10
4981,122670,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-132.611289496384,-87.0547244330721,20.0547244330721,20.0547244330721,11
4982,122694,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,134.5131519051,116.742050105564,-8.74205010556432,8.74205010556432,12
4983,122718,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-101.656233684543,28.6509600061914,-2.65096000619144,2.65096000619144,13
4984,122742,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-71.1024555502374,-60.0606105224807,-3.93938947751928,3.93938947751928,14
4985,122766,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,13.0443524159758,-126.675454022922,10.6754540229224,10.6754540229224,15
4986,122790,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-164.071773250012,147.357252273581,-12.3572522735811,12.3572522735811,16
4987,122814,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,69.7184167509677,138.081183466504,-25.0811834665042,25.0811834665042,17
4988,122838,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-98.7836974403258,25.4195370861498,22.5804629138502,22.5804629138502,18
4989,122862,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,9.34987107809144,80.1686970755685,86.8313029244315,86.8313029244315,19
4990,122886,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-156.593147330385,2.97493032949376,5.02506967050624,5.02506967050624,20
4991,122910,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-109.632830611176,-153.859131147825,3.85913114782488,3.85913114782488,21
4992,122934,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-99.5942163976773,29.3772241267441,-18.3772241267441,18.3772241267441,22
4993,122958,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,156.471825471781,86.1766245780049,22.8233754219951,22.8233754219951,23
4994,122982,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-5.11870237074822,-95.1806414241074,-5.81935857589258,5.81935857589258,24
4995,123006,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-56.8598689079396,130.191635201115,8.8083647988849,8.8083647988849,25
4996,123030,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-97.7698250008218,-60.6738405358446,-5.32615946415535,5.32615946415535,26
4997,123054,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-42.6537790123957,-134.436358730167,-14.5636412698329,14.5636412698329,27
4998,123078,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-68.28225274653,114.681759683533,-27.6817596835325,27.6817596835325,28
4999,123102,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-33.5033207504157,-123.565259803775,-7.43474019622499,7.43474019622499,29
5000,123126,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-147.483090920608,90.5510309966794,54.4489690033206,54.4489690033206,30
5001,123150,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-76.238927970608,27.8334656301,-24.8334656301,24.8334656301,31
5002,123174,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-151.287717634163,129.498883626831,-35.498883626831,35.498883626831,32
5003,123198,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-138.284382179037,-114.73466081187,6.73466081186973,6.73466081186973,33
5004,123222,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-17.9597964236776,32.9399140587434,-12.9399140587434,12.9399140587434,34
5005,123246,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,151.606525153053,65.9788365268291,5.02116347317087,5.02116347317087,35
5006,123270,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-160.46922243307,103.436747579919,37.5632524200812,37.5632524200812,36
5007,123294,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,103.285497639344,-82.9969475743635,-3.0030524256365,3.0030524256365,37
5008,123318,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-2.55145566235745,147.762740482882,-2.76274048288155,2.76274048288155,38
5009,123342,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-105.415878006907,133.836437274035,19.1635627259653,19.1635627259653,39
5010,123366,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-174.561038822544,61.7285156366338,14.2714843633662,14.2714843633662,40
5011,123390,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,145.802706562908,33.9632260067305,-5.96322600673045,5.96322600673045,41
5012,123414,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,18.075275183167,37.9585332135906,-2.95853321359061,2.95853321359061,42
5013,123438,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-39.609618196202,-65.5686803547468,-7.43131964525321,7.43131964525321,43
5014,123462,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,117.379579284378,-147.314142391874,10.3141423918739,10.3141423918739,44
5015,123486,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-42.6165050423979,80.4183231829119,16.5816768170881,16.5816768170881,45
5016,123510,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-109.572197117484,78.7541102218469,16.2458897781531,16.2458897781531,46
5017,123534,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,54.5176021954641,-149.337488630303,8.33748863030257,8.33748863030257,47
5018,123558,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-20.6028867034273,52.7560777705853,0.243922229414693,0.243922229414693,48
5019,123582,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,23.8162824069038,-65.7107717074427,-31.2892282925573,31.2892282925573,49
5020,123606,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-35.9144689214129,47.9847222239058,-7.9847222239058,7.9847222239058,50
5021,123630,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,103.555900483766,-140.216122965194,-18.7838770348061,18.7838770348061,51
5022,123654,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-137.16846099687,21.6699090998374,48.3300909001626,48.3300909001626,52
5023,123678,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,41.6229815876549,76.0300580040201,0.969941995979866,0.969941995979866,53
5024,123702,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,164.43664379223,-114.4171899622,5.41718996220015,5.41718996220015,54
5025,123726,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-126.854459543112,30.3821004444605,-16.3821004444605,16.3821004444605,55
5026,123750,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,157.195496978397,157.166510036718,-6.16651003671814,6.16651003671814,56
5027,123774,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,140.361147970277,-89.3242337073375,-4.6757662926625,4.6757662926625,57
5028,123798,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,78.949090889396,62.3161360804322,19.6838639195678,19.6838639195678,58
5029,123822,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,6.00602256899333,84.7567383233368,58.2432616766632,58.2432616766632,59
5030,123846,bbaa2,baseline1,1,ongoing,response,200274856,ongoing,1,-166.423635856091,105.560558144156,-7.56055814415618,7.56055814415618,60
5031,123931,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-113.503100865852,140.281348167547,-3.93787816754696,3.93787816754696,1
5032,123955,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,177.258538035776,87.1971718774771,15.0186181225229,15.0186181225229,2
5033,123979,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,106.835389002027,-46.5719553891641,3.40475538916417,3.40475538916417,3
5034,124003,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,117.449889941369,-30.6392720386775,11.3050720386775,11.3050720386775,4
5035,124027,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-18.5678572096482,-102.517135055109,-37.9251349448906,37.9251349448906,5
5036,124051,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-25.6603792879562,-120.117555984803,-14.1878940151969,14.1878940151969,6
5037,124075,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-96.185546235023,-84.9374245984175,2.82648459841744,2.82648459841744,7
5038,124099,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-132.436381358408,-52.1155988175665,1.10039881756643,1.10039881756643,8
5039,124123,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,176.807460390285,24.799619716895,-29.849919716895,29.849919716895,9
5040,124147,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,164.710775518978,-70.9988326450316,10.4836326450315,10.4836326450315,10
5041,124171,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,164.135278497114,144.025318113338,7.0940118866622,7.0940118866622,11
5042,124195,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,41.3118760078447,-56.4830458565632,-4.56155414343675,4.56155414343675,12
5043,124219,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,22.8342523872656,-66.1673183250275,-2.56508167497248,2.56508167497248,13
5044,124243,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-35.1047471576532,-49.570968092612,16.4737680926121,16.4737680926121,14
5045,124267,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,111.461485332358,-150.056574333219,-7.18472566678076,7.18472566678076,15
5046,124291,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-165.146237321945,12.8335599560321,-25.3511599560321,25.3511599560321,16
5047,124315,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,93.8989785248414,-143.817275148873,24.6772151488731,24.6772151488731,17
5048,124339,bbaa2,pm,1,prom_spec,response,200274856,prom,1,-15.0166056344975,-107.971267634687,165.971267634687,165.971267634687,18
5049,124363,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,135.105916062639,162.286621677175,7.54500832282531,7.54500832282531,19
5050,124387,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,81.8328725960495,-85.5837631427321,-4.75457685726792,4.75457685726792,20
5051,124411,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,123.398234314919,-40.0929736134143,5.37447361341424,5.37447361341424,21
5052,124435,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-109.397398812427,-82.8423297725626,2.38030977256267,2.38030977256267,22
5053,124459,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-15.908629686147,-113.934128885222,-8.3289211147777,8.3289211147777,23
5054,124483,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-70.5336626660417,-80.0701143145358,16.1506143145357,16.1506143145357,24
5055,124507,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,20.5473396851387,152.692585515361,-40.9036355153607,40.9036355153607,25
5056,124531,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-170.78827260918,-118.692007114297,-17.5360328857026,17.5360328857026,26
5057,124555,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,68.5261336440916,176.586948315358,9.45201368464188,9.45201368464188,27
5058,124579,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,121.261486899406,140.769897319567,-8.18886731956673,8.18886731956673,28
5059,124603,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,107.535048969724,159.698094838986,-12.8242848389862,12.8242848389862,29
5060,124627,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-15.8735001040829,-43.1596105272822,-3.7021894727178,3.7021894727178,30
5061,124651,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,175.492731657843,23.3162996772257,-8.35109967722576,8.35109967722576,31
5062,124675,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,84.3108003345976,16.0426170522657,-10.4950170522657,10.4950170522657,32
5063,124699,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,154.023348219199,-164.792824686476,8.16243468647633,8.16243468647633,33
5064,124723,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-10.4075992366995,-76.0242108593307,24.1962108593307,24.1962108593307,34
5065,124747,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-15.0545560167596,9.92780540309491,-18.079705403095,18.079705403095,35
5066,124771,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,25.7605875056352,-63.2851079181411,0.454607918141164,0.454607918141164,36
5067,124795,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,104.392609816882,-152.65401883344,6.39963883343967,6.39963883343967,37
5068,124819,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-153.975161970221,-2.92260609777816,3.99530609777821,3.99530609777821,38
5069,124843,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-61.9253986474012,-56.4063502885876,8.86945028858759,8.86945028858759,39
5070,124867,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,163.078592006836,-107.349997362198,1.64710736219831,1.64710736219831,40
5071,124891,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-121.261214758492,5.7950893126324,-6.60818931263248,6.60818931263248,41
5072,124915,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-160.182456601056,-161.510109442333,-2.50838055766746,2.50838055766746,42
5073,124939,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,114.91228785447,-75.567978217886,-6.21438178211406,6.21438178211406,43
5074,124963,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,50.544740594046,-91.4594076309786,-11.9283423690214,11.9283423690214,44
5075,124987,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,151.982435821565,-129.430266949874,5.88186694987439,5.88186694987439,45
5076,125011,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-96.3788561021734,-179.560255754369,-4.59014424563088,4.59014424563088,46
5077,125035,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-3.77757259806086,-33.6069585843376,-9.96414141566243,9.96414141566243,47
5078,125059,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-98.3221009594023,-65.1097199714469,4.75561997144678,4.75561997144678,48
5079,125083,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-83.9833942194902,-106.81877306584,-14.3784869341603,14.3784869341603,49
5080,125107,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-47.093642920312,-40.1782377538639,11.9450377538639,11.9450377538639,50
5081,125131,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-174.784950164577,127.5178024238,-3.91420242379968,3.91420242379968,51
5082,125155,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,149.811414419119,-39.0107844543773,-9.88771554562277,9.88771554562277,52
5083,125179,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,162.796126266413,-67.1409744607729,-18.283675539227,18.283675539227,53
5084,125203,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-100.265546772644,97.8769572078562,13.5234427921438,13.5234427921438,54
5085,125227,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-26.5958985250391,-115.597469237332,-7.25867076266775,7.25867076266775,55
5086,125251,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,103.471302372734,-51.6462869200054,19.6182869200054,19.6182869200054,56
5087,125275,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,35.0680050149923,-21.0761456530392,0.699345653039245,0.699345653039245,57
5088,125299,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-122.865412338318,-58.5383781086388,5.00417810863883,5.00417810863883,58
5089,125323,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-43.8233672616021,-139.320287007939,-15.322192992061,15.322192992061,59
5090,125347,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,9.2190393787161,81.1476209373506,74.3503690626494,74.3503690626494,60
5091,125375,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,57.6675208080732,-29.5737905714062,-5.39110942859384,5.39110942859384,61
5092,125399,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,166.837304532547,142.673929686844,9.51261031315585,9.51261031315585,62
5093,125423,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-12.2890771869621,42.1331429801728,-27.0377429801729,27.0377429801729,63
5094,125447,bbaa2,pm,1,prom_spec,response,200274856,prom,1,-61.2995937755731,-56.1856598257882,114.185659825788,114.185659825788,64
5095,125471,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-15.8470381050124,30.7096508002046,-21.8308508002046,21.8308508002046,65
5096,125495,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,161.051096122686,-93.505332702156,-2.22865729784405,2.22865729784405,66
5097,125519,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,15.4777636147686,-30.6342638223086,-3.14463617769138,3.14463617769138,67
5098,125543,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-27.3141425119746,-78.3694521463199,17.19955214632,17.19955214632,68
5099,125567,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-36.3096948679164,103.297839379405,64.8311506205948,64.8311506205948,69
5100,125591,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,168.57303713316,175.621186045693,-7.13005604569332,7.13005604569332,70
5101,125615,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-170.840101024815,161.466689722869,0.862640277130708,0.862640277130708,71
5102,125639,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,126.115901137295,-109.355120891157,-3.04518910884349,3.04518910884349,72
5103,125663,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,49.0920585105923,156.668019191507,17.3546828084934,17.3546828084934,73
5104,125687,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-48.6473563905562,-58.5884321990542,-7.66846780094579,7.66846780094579,74
5105,125711,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,98.5201337125675,-29.6496276844907,12.8866276844908,12.8866276844908,75
5106,125735,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,55.9464441948793,13.5846182293706,-5.73371822937054,5.73371822937054,76
5107,125759,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,149.148108455025,169.050957434335,12.547274565665,12.547274565665,77
5108,125783,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,6.23423522271545,152.707434658845,-0.905994658844747,0.905994658844747,78
5109,125807,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,56.4563113561981,-51.4660924944117,-38.8022475055884,38.8022475055884,79
5110,125831,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,167.762970948769,166.834212429868,-4.87071242986826,4.87071242986826,80
5111,125855,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-72.9670097042564,-60.6335057951335,-18.5522942048665,18.5522942048665,81
5112,125879,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,6.38750518911795,-146.032613592845,26.205123592845,26.205123592845,82
5113,125903,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,147.34833893871,-69.9091502122982,20.0995502122983,20.0995502122983,83
5114,125927,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-38.1113478036438,167.30282911785,1.63096088215002,1.63096088215002,84
5115,125951,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-41.2162193359484,-142.34220862565,11.5876586256499,11.5876586256499,85
5116,125975,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-152.045622541434,110.275885484895,13.8909945151053,13.8909945151053,86
5117,125999,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,125.924467933879,152.128201862027,5.87534813797265,5.87534813797265,87
5118,126023,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-9.05960540138955,80.4827352563038,26.5704147436961,26.5704147436961,88
5119,126047,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-119.314582786038,-83.250020558483,19.880520558483,19.880520558483,89
5120,126071,bbaa2,pm,1,prom_spec,response,200274856,prom,1,-50.7812986709978,-177.124856114252,-124.875143885748,124.875143885748,90
5121,126095,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,170.51662193244,-83.1865962502859,22.8757962502859,22.8757962502859,91
5122,126119,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-124.169133486383,-167.965743991067,-8.31231100893251,8.31231100893251,92
5123,126143,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,28.5228767607767,0.406378095352352,-2.19547809535243,2.19547809535243,93
5124,126167,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-37.6907069278558,-38.5842755812736,0.985875581273604,0.985875581273604,94
5125,126191,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-70.4755180953347,-131.093549883114,-26.5030201168863,26.5030201168863,95
5126,126215,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-56.7540678919,-168.699826761999,-2.19830123800068,2.19830123800068,96
5127,126239,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,73.8424845835465,-42.2715289802612,6.86952898026118,6.86952898026118,97
5128,126263,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-34.187025314152,-24.7098235920498,7.96072359204982,7.96072359204982,98
5129,126287,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,107.804702797016,-19.7418767374285,0.42027673742848,0.42027673742848,99
5130,126311,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,147.780326754667,-50.4654792120721,4.44627921207211,4.44627921207211,100
5131,126335,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-51.6859459714394,-154.088332359781,13.8105923597807,13.8105923597807,101
5132,126359,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-169.425022741854,-54.7801323412331,15.8108323412331,15.8108323412331,102
5133,126383,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,22.0080765327179,-166.195546414376,3.91173641437638,3.91173641437638,103
5134,126407,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-69.095963643723,146.654441648447,-15.5874316484468,15.5874316484468,104
5135,126431,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-58.5687464027207,-14.6605645241426,-7.05193547585736,7.05193547585736,105
5136,126455,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-61.2987460807437,-177.893239147737,3.07618214773663,3.07618214773663,106
5137,126479,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-155.036086002011,-72.4162004603858,12.0457004603858,12.0457004603858,107
5138,126503,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-28.1213840888306,85.6681426409463,43.8008873590537,43.8008873590537,108
5139,126527,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,111.457312648175,-145.267014693647,-7.62729530635306,7.62729530635306,109
5140,126551,bbaa2,pm,1,prom_spec,response,200274856,prom,1,-6.20660345314479,-24.2877850517693,82.2877850517693,82.2877850517693,110
5141,126575,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-34.1375186343487,-138.870719324332,16.8661493243317,16.8661493243317,111
5142,126599,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-82.8238202697989,-100.77648905778,2.92181905778034,2.92181905778034,112
5143,126623,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-117.259904903796,86.9751585614391,36.7868814385608,36.7868814385608,113
5144,126647,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,80.8522757190435,176.919532964703,8.04348903529728,8.04348903529728,114
5145,126671,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-24.9738224569792,100.581174244397,4.87318575560289,4.87318575560289,115
5146,126695,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-72.7895597368725,131.640826497781,22.6896735022193,22.6896735022193,116
5147,126719,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,-90.9448639047192,-140.639703594191,19.6014335941912,19.6014335941912,117
5148,126743,bbaa2,pm,1,ongoing,response,200274856,ongoing,1,131.670604457975,-52.4621417687546,-20.0227582312455,20.0227582312455,118
