,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation
102,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,141.520743454723,164.996648252191,-33.2476782521909,33.2476782521909
103,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,169.879399262987,156.037007116087,-4.62256711608711,4.62256711608711
104,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,66.5511793833308,-12.083508869118,-1.37829113088196,1.37829113088196
105,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-127.148667420569,-92.7640330053383,2.74536300533828,2.74536300533828
106,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,58.9917326342486,136.735007433373,-5.79570743337285,5.79570743337285
107,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-39.064170841661,64.0325108067809,-7.01281080678086,7.01281080678086
108,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-162.662437037693,-62.8998611754711,8.20016117547107,8.20016117547107
109,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,111.245906503316,27.2712371876502,-6.9844371876502,6.9844371876502
110,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-161.105201476152,-35.1192247130597,15.3186247130598,15.3186247130598
111,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-18.6519073846921,24.7641619256893,-16.5104619256894,16.5104619256894
112,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,47.5826306513447,-173.187641225887,-4.46762377411255,4.46762377411255
113,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-78.9252174188003,70.5885979635649,3.56240203643506,3.56240203643506
114,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,41.6869092900504,-62.8217130193572,9.53441301935709,9.53441301935709
115,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,34.6303944435304,46.46050603828,-38.2405060382799,38.2405060382799
116,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,95.145149745426,-36.018009573161,7.37700957316088,7.37700957316088
117,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,12.777232924319,60.7068818458326,-9.87438184583266,9.87438184583266
118,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-134.61184406264,59.2298966885872,4.69140331141284,4.69140331141284
119,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-125.102737812222,103.580882557185,32.9665674428151,32.9665674428151
120,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-167.078817761307,138.07058965522,-39.7100596552198,39.7100596552198
121,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,130.975782902882,-159.421326954718,-12.5525000452816,12.5525000452816
122,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,-33.780979422805,-70.7550598359622,-2.06124016403783,2.06124016403783
123,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,163.0906838719,155.913568084104,-0.314748084103485,0.314748084103485
124,1c555,Pm4,1,prom_spec,response,378198997,prom,1,119.946063289068,-173.027331457503,41.0273314575034,41.0273314575034
125,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,-122.351057848651,12.7003777311397,-11.3375777311397,11.3375777311397
126,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,162.328641255827,-45.4706241717034,3.0667241717033,3.0667241717033
127,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,-5.45512350402316,147.672403517161,17.9201264828391,17.9201264828391
128,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,101.991951433954,33.537400277472,-2.49600027747192,2.49600027747192
129,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,138.595076276972,16.9237125951772,-0.00091259517716935,0.00091259517716935
130,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,24.7665212877438,137.602465124646,18.4571048753545,18.4571048753545
131,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,166.761531848737,-167.79920890856,-12.5213870914397,12.5213870914397
132,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,38.5635587540268,94.7176525104649,20.3047074895351,20.3047074895351
133,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,-130.872008115449,115.336298241123,-42.6508982411232,42.6508982411232
134,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,158.149401103249,162.962816488821,1.3731135111791,1.3731135111791
135,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,130.816751116648,-89.8875839125152,0.430113912515253,0.430113912515253
136,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,-0.827839558606684,-0.4715403973006,4.65854039730061,4.65854039730061
137,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,99.5718895526564,-165.252319474024,-6.74070052597585,6.74070052597585
138,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,74.7457922321254,34.4360232261338,-4.61592322613376,4.61592322613376
139,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,87.9218348569634,-14.3951491972143,-8.56395080278571,8.56395080278571
140,1c555,Pm4,1,ongoing,response,378198997,ongoing,1,86.2314298740421,134.790368677682,-45.314208677682,45.314208677682
141,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-59.8554938592522,28.0003281485303,12.0786718514696,12.0786718514696
142,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,107.800219476876,25.7685217402679,-51.495321740268,51.495321740268
143,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-52.6725479671852,-62.1868341538368,-6.43746584616315,6.43746584616315
144,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,179.647263803673,-12.7947760206902,17.0867760206902,17.0867760206902
145,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,108.986281634157,-45.960345825311,21.8599458253111,21.8599458253111
146,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-39.8017058960841,-50.7572190597133,-0.732680940286627,0.732680940286627
147,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,43.9810895653235,114.397335917317,11.5654740826826,11.5654740826826
148,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-28.5264329799498,73.2785887926025,-9.15218879260249,9.15218879260249
149,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,169.622845286383,-79.4394161110484,10.2232161110485,10.2232161110485
150,1c555,Pm5,1,prom_spec,response,378198997,prom,1,67.0381479606912,-118.021562274912,-13.9784377250882,13.9784377250882
151,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-95.1155258282925,47.7458821939629,0.123317806037107,0.123317806037107
152,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,81.1968832286102,-39.7983568751362,13.7205568751363,13.7205568751363
153,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-153.475766909077,113.431554172254,9.63973582774577,9.63973582774577
154,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-113.879265641413,171.151336699811,-10.4969266998113,10.4969266998113
155,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-80.8998007240858,-31.9470426578002,1.83704265780011,1.83704265780011
156,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,178.873961760799,40.3306661116146,4.8581338883854,4.8581338883854
